Customer ID,Customer Name,Age Group,Gender,Region,Product Category,Sales Amount,Profit,Purchase Date,Discount (%),Payment Method,Customer Loyalty Level,Customer Satisfaction Score
1147,Joy Fields,60+,Female,Australia,Toys,272.96,47.21,05-03-2024,10.82,Bank Transfer,Platinum,4.1
1148,Aaron Walters,46-60,Female,Africa,Sports,1059.64,211.97,01-10-2024,17.84,Cash,Platinum,4.3
1149,Kristine Williams,26-35,Male,Asia,Toys,4863.84,756.25,29-03-2024,27.26,Digital Wallet,Bronze,3.9
1150,Jesse Chambers,60+,Male,North America,Furniture,4092.94,655.83,04-07-2024,17.53,Digital Wallet,Silver,1
1151,Ronald Hughes PhD,60+,Other,Europe,Books,3875.56,1452.7,02-06-2024,17.25,Credit Card,Platinum,4.2
1152,Joan Norman,36-45,Male,Europe,Furniture,4430.64,334.04,21-08-2024,9.16,Debit Card,Platinum,1.8
1153,Andrea Espinoza,26-35,Female,Africa,Electronics,3416.39,611.78,23-01-2024,3.97,Cash,Platinum,2.8
1154,Amy Vega,46-60,Other,North America,Sports,2906.71,305.19,18-08-2024,7.68,Digital Wallet,Platinum,2.7
1155,Richard Montgomery,46-60,Other,Asia,Toys,4079.23,1161.64,24-08-2024,9.26,Digital Wallet,Gold,3.3
1156,Robert Wells,46-60,Male,Europe,Clothing,2683.88,247.71,23-08-2024,8.56,Debit Card,Platinum,2.8
1157,Jessica Jones,36-45,Other,Australia,Groceries,3423.86,538.55,23-06-2024,4.58,Cash,Bronze,1.5
1158,Stacy Rich,36-45,Male,Asia,Toys,1291.85,506.28,30-05-2024,21.47,Bank Transfer,Platinum,4.5
1159,Natasha Reilly,36-45,Male,Africa,Furniture,4379.21,434.5,19-07-2024,11.3,Digital Wallet,Bronze,1.5
1160,Cody Brooks,36-45,Female,Asia,Books,4421.73,1070.99,31-05-2024,25.23,Credit Card,Platinum,3.7
1161,Stephanie Wolf,26-35,Male,North America,Clothing,452.11,382.94,29-08-2024,18.38,Credit Card,Platinum,4.3
1162,Priscilla Mccarthy,26-35,Male,Europe,Books,4836.87,110.53,18-09-2024,10.3,Credit Card,Gold,3.6
1163,Nicole Price,46-60,Female,Asia,Books,3226.14,773.91,06-03-2024,1.24,Bank Transfer,Bronze,2.1
1164,Tara Johnson,18-25,Other,Asia,Furniture,1264.71,489.69,12-10-2024,27.98,Cash,Platinum,3.4
1165,Tina Gomez,18-25,Other,Europe,Books,3536.29,753.96,31-08-2024,18.72,Debit Card,Silver,2.2
1166,Lisa Nixon,26-35,Male,Europe,Groceries,4605.18,1127.06,04-06-2024,21.62,Bank Transfer,Gold,1.6
1167,John Anderson,18-25,Male,North America,Clothing,3997.31,1300.97,30-06-2024,12.55,Bank Transfer,Silver,2.4
1168,Jamie Floyd,36-45,Male,North America,Toys,1916.94,406.56,23-02-2024,25.23,Credit Card,Bronze,3.5
1169,Eric Townsend,36-45,Other,North America,Furniture,36.25,771.13,01-05-2024,4.82,Debit Card,Silver,2.4
1170,Nancy Lamb,36-45,Male,Australia,Furniture,39.65,94.02,19-11-2024,22,Debit Card,Bronze,1
1171,Robin Taylor,60+,Male,Asia,Clothing,1207.95,1192.44,20-10-2024,16.83,Credit Card,Bronze,2.7
1172,Pedro Neal,46-60,Other,North America,Groceries,2274.16,74.02,24-01-2024,0.87,Digital Wallet,Bronze,1.2
1173,Cassie Young,18-25,Male,Europe,Toys,3229.98,519.67,16-02-2024,19.03,Bank Transfer,Silver,2.9
1174,Savannah Murillo,36-45,Male,Australia,Toys,2655.02,561.47,07-04-2024,0.38,Digital Wallet,Bronze,4.2
1175,James Hayden,46-60,Other,Asia,Books,227.38,694.95,08-12-2024,22.65,Bank Transfer,Bronze,3.3
1176,Laura Dawson,60+,Other,Australia,Toys,3742.64,1104.42,05-07-2024,21.63,Credit Card,Bronze,3.6
1177,Kimberly Perez,60+,Female,Australia,Sports,2310.54,1042.63,15-05-2024,19.64,Digital Wallet,Bronze,4.9
1178,Dennis Richardson,60+,Other,Asia,Toys,798.4,898.8,16-11-2024,12.76,Digital Wallet,Silver,2.4
1179,Ashley Robinson,18-25,Male,Africa,Groceries,323.38,684.23,14-05-2024,21.29,Bank Transfer,Silver,3.8
1180,Brittney Yu,36-45,Male,Asia,Books,3229.67,346.08,18-04-2024,6.34,Digital Wallet,Platinum,4.6
1181,Jeremy Anthony,18-25,Other,Asia,Furniture,2491.14,570.86,31-07-2024,2.24,Debit Card,Bronze,2.7
1182,Brian Rodriguez,46-60,Male,Asia,Toys,983.81,1349.46,17-04-2024,2.09,Debit Card,Platinum,1.8
1183,Brandon Jones,18-25,Male,North America,Groceries,1641.62,577.68,27-01-2024,23.7,Cash,Platinum,4.8
1184,Eduardo Johnson,60+,Male,Europe,Furniture,1733.03,80.87,24-03-2024,27.38,Debit Card,Silver,1.4
1185,Robert Cruz,26-35,Female,North America,Clothing,4799.54,1492.85,20-09-2024,16.05,Cash,Gold,4.2
1186,Debbie Robertson,18-25,Male,North America,Books,3717.64,144.74,18-08-2024,28.04,Debit Card,Bronze,3.7
1187,Henry Mahoney,36-45,Other,Europe,Toys,1995.88,286.77,01-07-2024,3.05,Credit Card,Silver,2.4
1188,Brian Rojas,18-25,Other,Europe,Groceries,4860.25,220.02,24-10-2024,0.04,Bank Transfer,Bronze,4
1189,Kimberly Ward,26-35,Other,Asia,Electronics,567.71,1351.44,26-11-2024,0.33,Debit Card,Silver,3.9
1190,Kimberly Reyes,26-35,Female,North America,Clothing,3469.83,228.43,08-12-2024,11.77,Bank Transfer,Silver,3.9
1191,David Payne,36-45,Female,Australia,Books,1531.96,1048.83,26-03-2024,18.39,Credit Card,Silver,1.8
1192,Sarah Francis,36-45,Male,North America,Groceries,2824.57,889.74,21-03-2024,16.99,Cash,Silver,2.6
1193,Heather Barrett,26-35,Other,Asia,Groceries,254.96,1041.15,21-04-2024,20.96,Bank Transfer,Silver,4
1194,Lori Nelson,36-45,Other,Australia,Clothing,3963.78,1146.26,07-11-2024,3.23,Debit Card,Platinum,4.9
1195,Steven Pope,60+,Male,North America,Sports,1601.28,1066.09,06-10-2024,2.99,Digital Wallet,Gold,1.5
1196,Debra Sullivan,26-35,Female,North America,Toys,1227.27,1365.07,07-01-2024,16.5,Cash,Silver,2.2
1197,Michael Glenn,46-60,Female,Asia,Toys,3291.79,712.54,04-05-2024,29.22,Debit Card,Silver,3.2
1198,Richard Anderson Jr.,36-45,Male,Australia,Groceries,2150.71,466.39,15-01-2024,6.72,Bank Transfer,Bronze,4.1
1199,Kristin Warren,46-60,Male,Europe,Electronics,2618.95,58.31,26-05-2024,17.57,Debit Card,Silver,4.8
1200,Jesse Mitchell,46-60,Other,Asia,Electronics,2002.64,806.65,07-06-2024,22.87,Cash,Bronze,1.3
1201,Gary Rogers,18-25,Female,Africa,Groceries,2639.97,285,17-09-2024,24.36,Debit Card,Silver,2
1202,Theresa Kelly,46-60,Other,Europe,Furniture,3609.9,162.64,24-02-2024,13.66,Cash,Gold,1.3
1203,Donna Cooper,26-35,Female,Africa,Furniture,3368.31,1353.03,26-09-2024,28.93,Bank Transfer,Gold,1.7
1204,Ryan Reyes,36-45,Other,Australia,Toys,2932.42,989.55,14-06-2024,3.85,Cash,Gold,1.5
1205,Keith Reynolds,18-25,Male,Europe,Books,4553.59,1416.48,26-02-2024,14.96,Debit Card,Silver,4.7
1206,Leah Kelly,60+,Female,Africa,Books,3644.42,884.49,06-12-2024,3.55,Cash,Platinum,4.8
1207,Alicia Wiley,60+,Other,North America,Electronics,3034.03,1378.58,23-01-2024,17.67,Digital Wallet,Platinum,4.6
1208,Brian Cook,36-45,Female,Australia,Clothing,4573.9,473.59,10-07-2024,16.95,Digital Wallet,Platinum,2.9
1209,Matthew Bass,46-60,Other,Australia,Clothing,278.04,665.08,30-03-2024,12.83,Cash,Platinum,3.3
1210,Mr. Stephen Williams,36-45,Other,Africa,Sports,3610.5,134.87,22-03-2024,5.86,Credit Card,Platinum,4.9
1211,Amanda Martinez,36-45,Female,Asia,Sports,4945.22,1480.21,18-04-2024,16.49,Credit Card,Platinum,4.6
1212,Anita Haley,46-60,Male,Africa,Groceries,1808.57,957.75,26-10-2024,10.08,Digital Wallet,Silver,2.2
1213,Ann Glenn,18-25,Female,Africa,Furniture,4635.69,209.28,21-06-2024,16.99,Bank Transfer,Gold,3.9
1214,Robert White,18-25,Female,Europe,Groceries,3415.53,1182.11,01-09-2024,10.64,Digital Wallet,Bronze,2.4
1215,Daniel Snyder,46-60,Male,Africa,Groceries,4367.79,1041.16,22-04-2024,19.24,Debit Card,Silver,1.5
1216,Katrina Roy,18-25,Other,Africa,Clothing,2180.57,451.89,27-11-2024,26.33,Bank Transfer,Silver,2.1
1217,Richard Meadows,60+,Other,Asia,Toys,4908.19,109.49,09-11-2024,7.87,Cash,Gold,4
1218,Gregory Carter,36-45,Male,Asia,Clothing,4575.11,26.17,25-09-2024,1.22,Digital Wallet,Gold,3.1
1219,Kelly Owen,36-45,Female,Australia,Sports,4315.36,420.55,09-02-2024,22.74,Digital Wallet,Bronze,2.5
1220,Nicholas Daniels,46-60,Other,Europe,Clothing,3829.58,990.94,16-08-2024,13.81,Bank Transfer,Bronze,3.2
1221,Pamela Garcia,36-45,Female,Australia,Toys,1057.14,1442.35,04-01-2024,10.02,Digital Wallet,Bronze,4
1222,Bryan May,18-25,Other,Asia,Electronics,643.97,1472.1,03-03-2024,18.31,Cash,Platinum,2
1223,Valerie Stein,26-35,Other,Europe,Books,2444.53,746.32,20-06-2024,17.25,Digital Wallet,Bronze,3.4
1224,Olivia Khan,26-35,Female,Africa,Clothing,1911.1,1172.36,15-12-2024,10.87,Digital Wallet,Platinum,3.4
1225,Micheal Kaiser,18-25,Male,North America,Electronics,2080.88,1162.83,25-01-2024,27.61,Debit Card,Bronze,4.1
1226,Christopher Reyes,36-45,Female,Asia,Toys,1797.73,1319.55,01-07-2024,2.65,Digital Wallet,Platinum,1
1227,Natalie Campbell,46-60,Other,North America,Clothing,1274.27,121.67,07-07-2024,7.91,Cash,Platinum,1.3
1228,Michael Leon,46-60,Female,Africa,Groceries,4091.98,278.04,26-06-2024,11.44,Cash,Bronze,3.1
1229,Shannon Allen,60+,Female,Europe,Furniture,3729.07,283.55,09-07-2024,4.79,Debit Card,Bronze,4.2
1230,Taylor Campbell DDS,46-60,Male,Australia,Clothing,1131.4,1265.87,09-04-2024,24.57,Credit Card,Platinum,4.4
1231,Lisa Ochoa MD,26-35,Female,Africa,Toys,4401.67,222.1,31-07-2024,14.71,Cash,Silver,4.9
1232,Stephanie Thompson,36-45,Female,North America,Electronics,713.04,658.97,23-04-2024,29.13,Debit Card,Gold,3.2
1233,Timothy Farrell,60+,Male,North America,Electronics,2803.98,1267.67,22-01-2024,14.75,Digital Wallet,Platinum,3.6
1234,Caitlin Fleming,46-60,Male,Africa,Groceries,4734.47,196.25,22-03-2024,22.3,Debit Card,Silver,1.6
1235,Patrick Blackburn,60+,Female,Africa,Clothing,3543.28,791.51,01-10-2024,22.46,Cash,Bronze,1.4
1236,Joshua Camacho,18-25,Other,North America,Sports,3311.44,542.21,29-07-2024,6.33,Cash,Bronze,2
1237,Dale Norton,26-35,Male,Europe,Sports,2098.48,432.97,24-05-2024,19.2,Digital Wallet,Bronze,1.6
1238,Rita Patrick,18-25,Other,Asia,Toys,3104.58,316.48,28-05-2024,26.62,Bank Transfer,Silver,4.7
1239,Jeffery Luna,36-45,Male,Europe,Sports,2155.61,130.13,16-07-2024,8.81,Digital Wallet,Platinum,4.8
1240,Jaime Fisher,36-45,Other,Australia,Groceries,970.17,850.51,15-06-2024,27.4,Bank Transfer,Silver,2.8
1241,Miguel Moore,60+,Female,Europe,Furniture,4695.12,1126.28,04-03-2024,18.52,Debit Card,Platinum,1.8
1242,Tina Zamora,36-45,Male,Europe,Furniture,2294.47,356.18,12-08-2024,18.83,Credit Card,Bronze,3.9
1243,Christian Rasmussen,46-60,Other,North America,Clothing,2864.74,1410.33,08-11-2024,26.71,Digital Wallet,Gold,3.8
1244,Susan Richards,36-45,Male,Europe,Sports,2096.98,1464.68,22-03-2024,7.07,Debit Card,Bronze,2
1245,Jason Reyes,26-35,Male,Europe,Groceries,2079.5,931.81,13-02-2024,7.34,Bank Transfer,Gold,1.8
1246,Adam Clark,36-45,Female,Europe,Sports,317.84,1101.43,12-03-2024,2.93,Credit Card,Silver,4.5
1247,Jennifer Howard,26-35,Male,North America,Books,867.37,737.12,04-02-2024,26.1,Cash,Gold,3.6
1248,Kim Frost,46-60,Male,Europe,Books,4606.29,1201.24,18-02-2024,17.02,Cash,Silver,3.9
